FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
51740,VA,Portsmouth,14.86132870834362,50.486093055514495,1.9210394858242716,6.794076927212686,9.449634707778603,0.4536219314869262,0.2199684119139069,0.0658604392214932,0.0083626682463382,0.5825204986515434,0,0,0,0,0,0,0,0,0,0,0
51750,VA,Radford,0.0,1.8947513119098172,2.1935326068229046,13.018448683583376,2.039431052564109,0.2998953985355351,0.1774842754939072,0.041439248389019,0.0,0.5687936786280674,0,0,0,0,0,0,0,0,0,0,6
51760,VA,Richmond,5.507193788001387,-7.24276980122865,3.329285350804661,8.729521618177989,11.10526413335883,1.381436339026732,0.2797388377281004,0.0810669013048757,0.0233873704172809,1.2576331513803705,0,0,0,0,0,0,0,0,0,0,8
51770,VA,Roanoke,-22.43692081684724,-7.832656318857188,3.5766305076173905,12.15169901154176,5.080562507031701,0.7853807818259892,0.2469371225104357,0.0569238787350303,0.0230115528138361,0.8393464394696182,0,0,0,0,0,0,0,0,0,0,0
51775,VA,Salem,-14.075219568533464,-35.966706528539305,3.6710016814020503,37.940769560025565,2.32502723291193,0.8848615950025763,0.655896248754278,0.1137361891021175,0.0,1.0215722805682403,0,0,0,0,0,0,0,0,0,0,0
51790,VA,Staunton,-25.97348162121717,17.163290942213262,0.3540401798259646,5.238927354796513,0.2816642286679971,0.0613811224261795,0.0523997987994399,0.0131799147380759,0.0017099482202092,0.1083154106356611,0,0,0,0,0,0,0,0,0,0,6
51800,VA,Suffolk,11.636493226164989,80.33203806875915,3.337665772133504,10.368460454952247,10.109496193753326,0.603747048518657,0.3902837353076668,0.0776884152480911,0.0163941551031879,0.6244152704745144,0,0,0,0,0,0,0,0,0,0,8
51810,VA,Virginia Beach,-8.753464653381718,-10.290560024208157,0.5186675224475525,12.620573410453089,1.972356410231764,0.8779870731607671,0.9472030156834066,0.0560388902368447,0.0230390472249804,0.7803551472164094,0,0,0,0,0,0,0,0,0,0,0
51820,VA,Waynesboro,-21.220416652360992,26.574627868956917,1.7896974881534875,10.126569607054272,1.338372009169261,0.7868018865173569,0.0219755828230108,0.0328848451259995,0.0,0.6929654841539418,0,0,0,0,0,0,0,0,0,0,6
51830,VA,Williamsburg,169.19218935305597,289.4789086327505,0.7063240236185627,13.299037064356485,1.0217072400385698,0.6835974356427943,0.8092727265702729,0.0181686432261172,0.0102020397343807,0.5748013930403654,0,0,0,0,0,0,0,0,0,0,6
